,x,y,result,assisted,player,drill,shot_type,shot_distance,paint_touches,date,distance,court_region
1469,17,29,Made,Yes,Alex Karaban,5 on 5 Potpourri,Catch and Shoot,3,0,07_18_24,24.35159132,Straight on 3
1470,36,27,Made,Yes,Aidan Mahaney,5 on 5 Potpourri,Catch and Shoot,3,0,07_18_24,23.70653918,Left Wing 3
1471,3,6,Missed,Yes,Isaiah Abraham,5 on 5 Potpourri,Catch and Shoot,3,0,07_18_24,22,Right Corner 3
1472,26,7,Made,Yes,Youssouf Singare,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_18_24,1.414213562,Short Paint Left
1473,26,6,Made,Yes,Samson Johnson,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_18_24,1,Short Paint Left
1474,38,28,Missed,Yes,Ahmad Nowell,5 on 5 Potpourri,Catch and Shoot,3,0,07_18_24,25.55386468,Left Wing 3
1475,28,24,Missed,No,Aidan Mahaney,5 on 5 Potpourri,Off Dribble,Long 2,0,07_18_24,18.24828759,Straight on 2
1476,27,8,Missed,Yes,Jaylin Stewart,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_18_24,2.828427125,Short Paint Left
1477,24,7,Made,Yes,Isaiah Abraham,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_18_24,1.414213562,Short Paint Right
1478,23,17,Missed,No,Alex Karaban,5 on 5 Potpourri,Floater/Moving,Paint,1,07_18_24,11.18033989,Deep Paint Right
1479,47,7,Missed,Yes,Alex Karaban,5 on 5 Potpourri,Catch and Shoot,3,1,07_18_24,22.02271555,Left Corner 3
1480,26,16,Made,Yes,Isaiah Abraham,5 on 5 Potpourri,Floater/Moving,Paint,1,07_18_24,10.04987562,Deep Paint Left
1481,25,7,Made,Yes,Samson Johnson,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_18_24,1,Short Paint Right
1482,22,6,Made,Yes,Tarris Reed Jr,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_18_24,3,Short Paint Right
1483,28,8,Missed,No,Tarris Reed Jr,5 on 5 Potpourri,Catch and Shoot,Paint,2,07_18_24,3.605551275,Short Paint Left
1484,28,6,Missed,No,Hassan Diarra,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_18_24,3,Short Paint Left
1485,25,12,Missed,No,Tarris Reed Jr,5 on 5 Potpourri,Post Move,Paint,1,07_18_24,6,Mid Paint Right
1486,24,6,Missed,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_19_24,1,Short Paint Right
1487,26,6,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,1,Short Paint Left
1488,29,18,Missed,No,Alex Karaban,2 on 2 Live,Floater/Moving,Paint,1,07_19_24,12.64911064,Deep Paint Left
1489,21,8,Made,No,Jayden Ross,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,4.472135955,Short Paint Right
1490,33,6,Missed,Yes,Tarris Reed Jr,2 on 2 Live,Catch and Shoot,Long 2,0,07_19_24,8,Left Baseline 2
1491,29,16,Missed,No,Ahmad Nowell,2 on 2 Live,Off Dribble,Paint,1,07_19_24,10.77032961,Deep Paint Left
1492,26,5,Made,No,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_19_24,1.414213562,Short Paint Left
1493,26,6,Made,Yes,Samson Johnson,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_19_24,1,Short Paint Left
1494,21,18,Missed,No,Solomon Ball,2 on 2 Live,Off Dribble,Paint,1,07_19_24,12.64911064,Deep Paint Right
1495,22,17,Made,No,Aidan Mahaney,2 on 2 Live,Floater/Moving,Paint,1,07_19_24,11.40175425,Deep Paint Right
1496,23,11,Missed,No,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,5.385164807,Mid Paint Right
1497,27,8,Missed,No,Alex Karaban,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,2.828427125,Short Paint Left
1498,14,22,Missed,Yes,Tarris Reed Jr,2 on 2 Live,Catch and Shoot,Long 2,0,07_19_24,19.41648784,Right Wing 2
1499,19,30,Missed,Yes,Alex Karaban,2 on 2 Live,Catch and Shoot,3,0,07_19_24,24.73863375,Straight on 3
1500,19,16,Missed,No,Hassan Diarra,2 on 2 Live,Floater/Moving,Long 2,0,07_19_24,11.66190379,Right Wing 2
1501,23,9,Made,No,Tarris Reed Jr,2 on 2 Live,Post Move,Paint,1,07_19_24,3.605551275,Short Paint Right
1502,22,8,Missed,Yes,Samson Johnson,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_19_24,3.605551275,Short Paint Right
1503,25,7,Missed,No,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,1,Short Paint Right
1504,3,7,Missed,Yes,Solomon Ball,3 on 3 on 3 Live,Catch and Shoot,3,0,07_19_24,22.02271555,Right Corner 3
1505,24,7,Made,Yes,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,1.414213562,Short Paint Right
1506,3,6,Made,Yes,Alex Karaban,3 on 3 on 3 Live,Catch and Shoot,3,0,07_19_24,22,Right Corner 3
1507,35,27,Made,Yes,Hassan Diarra,3 on 3 on 3 Live,Catch and Shoot,3,0,07_19_24,23.2594067,Left Wing 3
1508,24,6,Missed,No,Tarris Reed Jr,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,1,Short Paint Right
1509,25,6,Made,Yes,Solomon Ball,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,0,Short Paint Right
1510,27,6,Made,Yes,Solomon Ball,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,2,Short Paint Left
1511,23,6,Missed,No,Jayden Ross,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,2,Short Paint Right
1512,23,6,Made,Yes,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,2,Short Paint Right
1513,37,26,Missed,Yes,Jaylin Stewart,3 on 3 on 3 Live,Catch and Shoot,3,1,07_19_24,23.32380758,Left Wing 3
1514,26,7,Made,No,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,1.414213562,Short Paint Left
1515,23,6,Made,Yes,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,2,Short Paint Right
1516,28,23,Missed,No,Jayden Ross,3 on 3 on 3 Live,Off Dribble,Long 2,0,07_19_24,17.2626765,Straight on 2
1517,6,21,Made,Yes,Alex Karaban,3 on 3 on 3 Live,Catch and Shoot,3,0,07_19_24,24.20743687,Right Wing 3
1518,33,29,Missed,Yes,Alex Karaban,3 on 3 on 3 Live,Catch and Shoot,3,0,07_19_24,24.35159132,Straight on 3
1519,17,30,Missed,Yes,Ahmad Nowell,3 on 3 on 3 Live,Catch and Shoot,3,0,07_19_24,25.29822128,Straight on 3
1520,28,8,Made,No,Hassan Diarra,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,3.605551275,Short Paint Left
1521,24,6,Made,Yes,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,1,Short Paint Right
1522,26,6,Made,No,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,1,Short Paint Left
1523,22,9,Made,No,Alex Karaban,3 on 3 on 3 Live,Off Dribble,Paint,1,07_19_24,4.242640687,Short Paint Right
1524,19,6,Missed,No,Samson Johnson,3 on 3 on 3 Live,Post Move,Long 2,1,07_19_24,6,Right Baseline 2
1525,23,8,Missed,No,Hassan Diarra,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,2.828427125,Short Paint Right
1526,21,7,Missed,No,Aidan Mahaney,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,4.123105626,Short Paint Right
1527,11,6,Missed,No,Solomon Ball,3 on 3 on 3 Live,Post Move,Long 2,1,07_19_24,14,Right Baseline 2
1528,36,27,Made,Yes,Alex Karaban,3 on 3 on 3 Live,Catch and Shoot,3,1,07_19_24,23.70653918,Left Wing 3
1529,25,10,Missed,No,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_19_24,4,Short Paint Right
1530,47,6,Missed,Yes,Jayden Ross,3 on 3 on 3 Live,Catch and Shoot,3,0,07_19_24,22,Left Corner 3
1531,4,13,Missed,Yes,Solomon Ball,3 on 3 on 3 Live,Catch and Shoot,3,0,07_19_24,22.13594362,Right Wing 3
1532,7,23,Made,Yes,Solomon Ball,5 on 5 Potpourri,Catch and Shoot,3,0,07_19_24,24.75883681,Right Wing 3
1533,23,6,Made,No,Tarris Reed Jr,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,2,Short Paint Right
1534,18,29,Missed,Yes,Jaylin Stewart,5 on 5 Potpourri,Catch and Shoot,3,0,07_19_24,24.04163056,Straight on 3
1535,36,29,Missed,Yes,Alex Karaban,5 on 5 Potpourri,Catch and Shoot,3,0,07_19_24,25.49509757,Left Wing 3
1536,20,6,Made,No,Hassan Diarra,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,5,Short Paint Right
1537,42,24,Missed,Yes,Aidan Mahaney,5 on 5 Potpourri,Catch and Shoot,3,1,07_19_24,24.75883681,Left Wing 3
1538,26,6,Made,Yes,Tarris Reed Jr,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,1,Short Paint Left
1539,27,6,Made,Yes,Aidan Mahaney,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,2,Short Paint Left
1540,21,6,Made,No,Ahmad Nowell,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,4,Short Paint Right
1541,24,6,Made,Yes,Tarris Reed Jr,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,1,Short Paint Right
1542,3,10,Made,Yes,Aidan Mahaney,5 on 5 Potpourri,Catch and Shoot,3,0,07_19_24,22.36067977,Right Corner 3
1543,27,7,Made,Yes,Samson Johnson,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,2.236067977,Short Paint Left
1544,26,7,Made,No,Jaylin Stewart,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,1.414213562,Short Paint Left
1545,24,6,Missed,Yes,Solomon Ball,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_19_24,1,Short Paint Right
1546,48,6,Missed,Yes,Solomon Ball,5 on 5 Potpourri,Catch and Shoot,3,0,07_19_24,23,Left Corner 3
1547,26,6,Made,Yes,Samson Johnson,5 on 5 Potpurri,Layup/Dunk,Layup/Dunk,2,07_19_24,1,Short Paint Left
1548,11,27,Made,Yes,Alex Karaban,5 on 5 Potpurri,Catch and Shoot,3,0,07_19_24,25.23885893,Right Wing 3
1549,5,18,Missed,Yes,Solomon Ball,5 on 5 Potpurri,Catch and Shoot,3,0,07_19_24,23.32380758,Right Wing 3
1550,47,6,Missed,Yes,Jayden Ross,5 on 5 Potpurri,Catch and Shoot,3,0,07_19_24,22,Left Corner 3
1551,22,11,Missed,No,Jaylin Stewart,5 on 5 Potpurri,Floater/Moving,Paint,1,07_19_24,5.830951895,Mid Paint Right
1552,34,29,Missed,Yes,Alex Karaban,5 on 5 Potpurri,Catch and Shoot,3,0,07_19_24,24.69817807,Straight on 3
1553,27,6,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_22_24,2,Short Paint Left
1554,28,18,Missed,No,Hassan Diarra,2 on 2 Live,Floater/Moving,Paint,1,07_22_24,12.36931688,Deep Paint Left
1555,25,17,Made,No,Alex Karaban,2 on 2 Live,Floater/Moving,Paint,1,07_22_24,11,Deep Paint Right
1556,19,7,Made,No,Solomon Ball,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,6.08276253,Right Baseline 2
1557,23,7,Made,No,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,2.236067977,Short Paint Right
1558,24,6,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_22_24,1,Short Paint Right
1559,28,8,Missed,No,Samson Johnson,2 on 2 Live,Post Move,Paint,1,07_22_24,3.605551275,Short Paint Left
1560,36,19,Missed,No,Hassan Diarra,2 on 2 Live,Off Dribble,Long 2,0,07_22_24,17.02938637,Left Wing 2
1561,23,6,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_22_24,2,Short Paint Right
1562,18,5,Made,No,Alex Karaban,2 on 2 Live,Post Move,Paint,1,07_22_24,7.071067812,Right Baseline 2
1563,26,6,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_22_24,1,Short Paint Left
1564,25,10,Missed,No,Samson Johnson,2 on 2 Live,Post Move,Paint,1,07_22_24,4,Short Paint Right
1565,25,7,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,1,Short Paint Right
1566,31,9,Missed,No,Isaiah Abraham,2 on 2 Live,Floater/Moving,Long 2,0,07_22_24,6.708203932,Short Paint Left
1567,32,6,Missed,No,Alex Karaban,2 on 2 Live,Floater/Moving,Long 2,0,07_22_24,7,Left Baseline 2
1568,22,8,Made,Yes,Solomon Ball,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,3.605551275,Short Paint Right
1569,28,7,Missed,No,Aidan Mahaney,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,3.16227766,Short Paint Left
1570,22,7,Missed,No,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,3.16227766,Short Paint Right
1571,33,6,Made,No,Jayden Ross,2 on 2 Live,Off Dribble,Long 2,0,07_22_24,8,Left Baseline 2
1572,30,6,Missed,No,Jaylin Stewart,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,5,Short Paint Left
1573,29,8,Made,No,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,4.472135955,Short Paint Left
1574,22,6,Missed,Yes,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,3,Short Paint Right
1575,35,27,Made,Yes,Jaylin Stewart,3 on 3 on 3 Live,Catch and Shoot,3,0,07_22_24,23.2594067,Left Wing 3
1576,27,30,Missed,Yes,Jaylin Stewart,3 on 3 on 3 Live,Catch and Shoot,3,0,07_22_24,24.08318916,Straight on 3
1577,26,8,Made,No,Hassan Diarra,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,2.236067977,Short Paint Left
1578,25,8,Made,Yes,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,2,Short Paint Right
1579,41,23,Missed,No,Hassan Diarra,3 on 3 on 3 Live,Off Dribble,3,0,07_22_24,23.34523506,Left Wing 3
1580,20,6,Missed,No,Tarris Reed Jr,3 on 3 on 3 Live,Post Move,Paint,2,07_22_24,5,Short Paint Right
1581,22,12,Missed,No,Samson Johnson,3 on 3 on 3 Live,Post Move,Paint,1,07_22_24,6.708203932,Mid Paint Right
1582,30,5,Missed,Yes,Youssouf Singare,3 on 3 on 3 Live,Post Move,Paint,1,07_22_24,5.099019514,Short Paint Left
1583,27,8,Made,Yes,Tarris Reed Jr,3 on 3 on 3 Live,Post Move,Paint,2,07_22_24,2.828427125,Short Paint Left
1584,20,18,Made,No,Aidan Mahaney,3 on 3 on 3 Live,Off Dribble,Paint,1,07_22_24,13,Deep Paint Right
1585,24,30,Missed,No,Aidan Mahaney,3 on 3 on 3 Live,Off Dribble,3,0,07_22_24,24.0208243,Straight on 3
1586,18,15,Missed,No,Jayden Ross,3 on 3 on 3 Live,Off Dribble,Long 2,1,07_22_24,11.40175425,Right Wing 2
1587,19,8,Missed,No,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,6.32455532,Right Baseline 2
1588,29,23,Missed,No,Tarris Reed Jr,3 on 3 on 3 Live,Off Dribble,Long 2,0,07_22_24,17.4642492,Straight on 2
1589,33,29,Made,No,Ahmad Nowell,3 on 3 on 3 Live,Off Dribble,3,0,07_22_24,24.35159132,Straight on 3
1590,17,9,Missed,No,Ahmad Nowell,3 on 3 on 3 Live,Post Move,Long 2,1,07_22_24,8.544003745,Right Wing 2
1591,38,28,Missed,Yes,Alex Karaban,3 on 3 on 3 Live,Catch and Shoot,3,2,07_22_24,25.55386468,Left Wing 3
1592,6,21,Missed,Yes,Solomon Ball,3 on 3 on 3 Live,Catch and Shoot,3,0,07_22_24,24.20743687,Right Wing 3
1593,32,8,Missed,No,Aidan Mahaney,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,0,07_22_24,7.280109889,Left Baseline 2
1594,46,15,Made,Yes,Alex Karaban,3 on 3 on 3 Live,Catch and Shoot,3,1,07_22_24,22.84731932,Left Wing 3
1595,44,19,Missed,Yes,Hassan Diarra,3 on 3 on 3 Live,Catch and Shoot,3,0,07_22_24,23.02172887,Left Wing 3
1596,31,29,Missed,Yes,Tarris Reed Jr,3 on 3 on 3 Live,Catch and Shoot,3,0,07_22_24,23.76972865,Straight on 3
1597,22,30,Missed,No,Solomon Ball,3 on 3 on 3 Live,Off Dribble,3,0,07_22_24,24.18677324,Straight on 3
1598,23,6,Missed,Yes,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,2,Short Paint Right
1599,47,11,Made,Yes,Jayden Ross,3 on 3 on 3 Live,Catch and Shoot,3,0,07_22_24,22.56102835,Left Wing 3
1600,40,27,Missed,Yes,Jayden Ross,3 on 3 on 3 Live,Catch and Shoot,3,0,07_22_24,25.8069758,Left Wing 3
1601,43,27,Missed,No,Alex Karaban,3 on 3 on 3 Live,Off Dribble,3,0,07_22_24,27.65863337,Left Wing 3
1602,28,9,Made,No,Tarris Reed Jr,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_22_24,4.242640687,Short Paint Left
1603,34,18,Missed,No,Aidan Mahaney,3 on 3 on 3 Live,Off Dribble,Long 2,0,07_22_24,15,Left Wing 2
1604,23,5,Made,Yes,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,2,07_22_24,2.236067977,Short Paint Right
1605,27,10,Missed,No,Samson Johnson,3 on 3 on 3 Live,Post Move,Paint,1,07_22_24,4.472135955,Short Paint Left
1606,19,6,Missed,No,Ahmad Nowell,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,0,07_22_24,6,Right Baseline 2
1607,27,6,Missed,No,Alex Karaban,3 on 3 on 3 Live,Post Move,Paint,2,07_22_24,2,Short Paint Left
1608,25,32,Missed,Yes,Aidan Mahaney,3 on 3 on 3 Live,Catch and Shoot,3,0,07_22_24,26,Straight on 3
1609,2,6,Made,Yes,Alex Karaban,5 on 5 Potpourri,Catch and Shoot,3,1,07_22_24,23,Right Corner 3
1610,37,27,Missed,Yes,Hassan Diarra,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,24.18677324,Left Wing 3
1611,38,25,Missed,No,Jaylin Stewart,5 on 5 Potpourri,Off Dribble,3,0,07_22_24,23.02172887,Left Wing 3
1612,47,5,Missed,Yes,Alex Karaban,5 on 5 Potpourri,Catch and Shoot,3,1,07_22_24,22.02271555,Left Corner 3
1613,28,6,Made,No,Hassan Diarra,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_22_24,3,Short Paint Left
1614,48,6,Made,Yes,Solomon Ball,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,23,Left Corner 3
1615,43,23,Missed,Yes,Alex Karaban,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,24.75883681,Left Wing 3
1616,29,29,Made,Yes,Isaiah Abraham,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,23.34523506,Straight on 3
1617,38,21,Missed,No,Aidan Mahaney,5 on 5 Potpourri,Off Dribble,Long 2,1,07_22_24,19.84943324,Left Wing 2
1618,23,6,Missed,Yes,Ahmad Nowell,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,2,07_22_24,2,Short Paint Right
1619,19,30,Missed,Yes,Alex Karaban,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,24.73863375,Straight on 3
1620,30,12,Missed,No,Solomon Ball,5 on 5 Potpourri,Floater/Moving,Paint,1,07_22_24,7.810249676,Mid Paint Left
1621,23,7,Made,Yes,Alex Karaban,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_22_24,2.236067977,Short Paint Right
1622,15,29,Made,Yes,Aidan Mahaney,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,25.07987241,Right Wing 3
1623,4,15,Missed,Yes,Aidan Mahaney,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,22.84731932,Right Wing 3
1624,16,8,Made,No,Ahmad Nowell,5 on 5 Potpourri,Floater/Moving,Long 2,0,07_22_24,9.219544457,Right Baseline 2
1625,18,6,Missed,No,Ahmad Nowell,5 on 5 Potpourri,Floater/Moving,Long 2,0,07_22_24,7,Right Baseline 2
1626,30,8,Made,No,Tarris Reed Jr,5 on 5 Potpourri,Post Move,Paint,3+,07_22_24,5.385164807,Short Paint Left
1627,3,6,Made,Yes,Jayden Ross,5 on 5 Potpourri,Catch and Shoot,3,1,07_22_24,22,Right Corner 3
1628,23,6,Made,Yes,Isaiah Abraham,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,2,07_22_24,2,Short Paint Right
1629,3,11,Made,Yes,Jayden Ross,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,22.56102835,Right Wing 3
1630,3,7,Made,Yes,Jayden Ross,5 on 5 Potpourri,Catch and Shoot,3,1,07_22_24,22.02271555,Right Corner 3
1631,30,30,Made,No,Ahmad Nowell,5 on 5 Potpourri,Off Dribble,3,0,07_22_24,24.51530134,Straight on 3
1632,32,6,Made,No,Jayden Ross,5 on 5 Potpourri,Layup/Dunk,Layup/Dunk,1,07_22_24,7,Left Baseline 2
1633,36,28,Missed,Yes,Solomon Ball,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,24.59674775,Left Wing 3
1634,29,6,Missed,Yes,Tarris Reed Jr,5 on 5 Potpourri,Catch and Shoot,Paint,2,07_22_24,4,Short Paint Left
1635,48,5,Made,Yes,Solomon Ball,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,23.02172887,Left Corner 3
1636,40,24,Missed,Yes,Alex Karaban,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,23.43074903,Left Wing 3
1637,18,7,Made,No,Jaylin Stewart,5 on 5 Potpourri,Floater/Moving,Long 2,0,07_22_24,7.071067812,Right Baseline 2
1638,3,14,Made,Yes,Aidan Mahaney,5 on 5 Potpourri,Catch and Shoot,3,0,07_22_24,23.40939982,Right Wing 3
1639,28,8,Made,No,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,3.605551275,Short Paint Left
1640,33,19,Missed,No,Aidan Mahaney,2 on 2 Live,Post Move,Long 2,1,07_23_24,15.26433752,Left Wing 2
1641,27,20,Missed,No,Isaiah Abraham,2 on 2 Live,Off Dribble,Long 2,1,07_23_24,14.14213562,Straight on 2
1642,38,26,Missed,No,Alex Karaban,2 on 2 Live,Off Dribble,3,0,07_23_24,23.85372088,Left Wing 3
1643,26,6,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,07_23_24,1,Short Paint Left
1644,23,8,Made,No,Solomon Ball,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,2.828427125,Short Paint Right
1645,35,19,Made,No,Aidan Mahaney,2 on 2 Live,Off Dribble,Long 2,0,07_23_24,16.40121947,Left Wing 2
1646,24,6,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,1,Short Paint Right
1647,31,8,Missed,No,Hassan Diarra,2 on 2 Live,Floater/Moving,Long 2,0,07_23_24,6.32455532,Left Baseline 2
1648,21,8,Missed,Yes,Samson Johnson,2 on 2 Live,Post Move,Paint,1,07_23_24,4.472135955,Short Paint Right
1649,28,6,Missed,Yes,Youssouf Singare,2 on 2 Live,Post Move,Paint,2,07_23_24,3,Short Paint Left
1650,22,8,Made,Yes,Tarris Reed Jr,2 on 2 Live,Post Move,Paint,2,07_23_24,3.605551275,Short Paint Right
1651,29,6,Missed,No,Alex Karaban,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,4,Short Paint Left
1652,29,18,Missed,No,Ahmad Nowell,2 on 2 Live,Off Dribble,Paint,1,07_23_24,12.64911064,Deep Paint Left
1653,18,12,Missed,No,Hassan Diarra,2 on 2 Live,Off Dribble,Long 2,1,07_23_24,9.219544457,Right Wing 2
1654,27,7,Missed,Yes,Samson Johnson,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,2.236067977,Short Paint Left
1655,30,7,Made,No,Jayden Ross,2 on 2 Live,Post Move,Paint,1,07_23_24,5.099019514,Short Paint Left
1656,32,29,Missed,Yes,Tarris Reed Jr,2 on 2 Live,Catch and Shoot,3,0,07_23_24,24.04163056,Straight on 3
1657,37,17,Made,No,Ahmad Nowell,2 on 2 Live,Off Dribble,Long 2,0,07_23_24,16.2788206,Left Wing 2
1658,24,7,Missed,Yes,Solomon Ball,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,1.414213562,Short Paint Right
1659,20,6,Made,No,Jaylin Stewart,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,5,Short Paint Right
1660,24,7,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,1.414213562,Short Paint Right
1661,26,18,Made,No,Jayden Ross,2 on 2 Live,Off Dribble,Paint,1,07_23_24,12.04159458,Deep Paint Left
1662,20,7,Made,No,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,5.099019514,Short Paint Right
1663,29,10,Missed,No,Aidan Mahaney,3 on 3 on 3 Live,Floater/Moving,Paint,1,07_23_24,5.656854249,Short Paint Left
1664,27,9,Missed,No,Tarris Reed Jr,3 on 3 on 3 Live,Post Move,Paint,1,07_23_24,3.605551275,Short Paint Left
1665,28,7,Made,Yes,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,2,07_23_24,3.16227766,Short Paint Left
1666,25,7,Missed,Yes,Alex Karaban,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,1,Short Paint Right
1667,23,6,Missed,Yes,Youssouf Singare,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,2,Short Paint Right
1668,22,7,Made,No,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,3.16227766,Short Paint Right
1669,25,7,Made,Yes,Samson Johnson,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,1,Short Paint Right
1670,25,7,Made,Yes,Tarris Reed Jr,3 on 3 on 3 Live,Layup/Dunk,Layup/Dunk,1,07_23_24,1,Short Paint Right
1671,32,10,Made,Yes,Tarris Reed Jr,3 on 3 on 3 Live,Catch and Shoot,Long 2,1,07_23_24,8.062257748,Left Wing 2
